payment_id,order_id,customer_id,payment_method,payment_amount,payment_date,payment_status,currency,transaction_ref,gateway
PAY200910,ORD101185,CUST00153,,-52.41,2023-04-04,Failed,AED,N8MZ51OR4SDA,Square
PAY200911,ORD101277,CUST00354,Debit Card,4254.36,2023-09-13,Refunded,GBP,XOMTF075G514,Stripe
PAY200912,ORD100966,CUST00152,Net Banking,4966.43,2025-02-05,Refunded,GBP,DGDH5N42RLOS,Stripe
PAY200913,ORD100661,CUST00876,Debit Card,2544.8,2025-03-26,Failed,USD,SNW74YRTU7EG,Paytm
PAY200914,ORD101253,CUST00393,Debit Card,1895.8,2025-06-09,Pending,GBP,XV38PFITCGM6,Stripe
PAY200915,ORD101090,CUST00211,Bank Transfer,3084.46,2025-05-28,Failed,GBP,WQU08F874ESD,Paytm
PAY200916,ORD101018,CUST00083,Net Banking,3405.82,2022-02-24,Pending,SGD,K5A0XUJINHD5,Adyen
PAY200917,ORD100577,CUST00714,Credit Card,1271.21,2022-05-30,Pending,INR,80ET4084W5PR,Adyen
PAY200918,ORD100526,CUST00482,Cash on Delivery,2436.25,2022-10-06,Completed,USD,C5KTSIQUO2XQ,Adyen
PAY200919,ORD100974,CUST00805,Bank Transfer,3123.32,2023-12-10,Pending,INR,50KEHIWEE5RQ,Razorpay
PAY200920,ORD_GHOST_7,CUST00468,Bank Transfer,-1298.66,2024-07-02,Failed,USD,FD2SMD7KL9IN,Square
PAY200921,ORD100471,CUST00597,Net Banking,4144.17,2024-12-30,Failed,INR,3A0YQ6W51IX2,PayPal
PAY200922,ORD100915,CUST00771,PayPal,2400.28,2024-02-25,Pending,SGD,GMEXF9LO4ZZR,PayPal
PAY200923,ORD100842,CUST00765,PayPal,4936.43,2024-07-15,Completed,SGD,9U2HO755LZ2L,Square
PAY200924,ORD100276,CUST00722,,4863.19,2022-08-24,INVALID_STATUS,XYZ,,Square
PAY200925,ORD100776,CUST00851,PayPal,1797.74,2025-02-26,Refunded,AED,UZTW32ATXAB0,Razorpay
PAY200926,ORD101033,CUST00837,PayPal,2068.61,2024-05-02,Completed,AED,GDRVD511UODZ,Adyen
PAY200927,ORD100028,CUST00680,Bank Transfer,2580.7,2022-01-04,Failed,GBP,SRGFG46K9Y8P,Adyen
PAY200928,ORD101350,CUST00132,Debit Card,3114.83,2024-11-23,Completed,GBP,EEQ0CX5J1IIP,PayPal
PAY200929,ORD101383,CUST00459,Net Banking,3415.24,2024-10-16,Pending,GBP,62E21TRBXAZV,Square
PAY200930,ORD100188,CUST00263,Credit Card,-55.0,2024-09-04,Pending,SGD,B2DXUB49OZO1,Adyen
PAY200931,ORD100559,CUST00486,Net Banking,800.23,2022-07-04,Completed,INR,KIOS320HMH74,Square
PAY200932,ORD100761,CUST00733,UPI,764.82,2024-01-13,Refunded,AED,RLA810XGYXKQ,Paytm
PAY200933,ORD100548,CUST00744,Debit Card,2105.23,2022-05-28,Refunded,USD,JZ2HO7DUG8PO,PayPal
PAY200934,ORD100523,CUST00229,PayPal,2921.47,2022-03-20,Failed,USD,W4O9HAXHF72B,Adyen
PAY200935,ORD100158,CUST00399,PayPal,1331.93,2024-07-01,Refunded,USD,54SD0N515YRW,Adyen
PAY200936,ORD101292,CUST00253,Debit Card,3041.54,2024-01-18,Refunded,INR,1VUTPQCMSV1R,Razorpay
PAY200937,ORD101203,CUST00620,Credit Card,1951.69,2025-05-16,Failed,GBP,ZG3RBEI13HES,Razorpay
PAY200938,ORD100964,CUST00835,,1346.01,2022-02-10,Completed,INR,PTTCRDEVCJZX,Stripe
PAY200939,ORD101209,CUST00362,Net Banking,3992.66,2022-06-24,Refunded,GBP,MVFYNETUY56H,Adyen
PAY200940,ORD_GHOST_2,CUST00787,PayPal,-781.82,2022-12-30,Pending,INR,MF4SRN6M6XK7,Paytm
PAY200941,ORD101077,CUST00681,UPI,1583.52,2024-10-18,Refunded,GBP,YLQFSDA8980B,Square
PAY200942,ORD100100,CUST00553,Bank Transfer,2426.91,2024-04-05,Failed,GBP,10MEATDUX63R,Paytm
PAY200943,ORD100532,CUST00260,PayPal,2522.76,2022-06-12,Pending,AED,T1TPGNWNL7I3,Paytm
PAY200944,ORD100566,CUST00762,Debit Card,2891.67,2023-04-14,Refunded,SGD,6F27P6SWCAHK,Square
PAY200945,ORD101308,CUST00511,Credit Card,1262.13,2023-10-04,Failed,INR,EKLWJEPW5XPV,PayPal
PAY200946,ORD100727,CUST00602,Net Banking,2459.72,2023-04-29,INVALID_STATUS,USD,U17UVD1RZNNW,Adyen
PAY200947,ORD101082,CUST00540,Cash on Delivery,1782.87,2024-07-11,Failed,SGD,0YMXNEEWT8J2,Square
PAY200948,ORD100799,CUST00067,Cash on Delivery,4598.15,2023-05-13,Failed,INR,MJRJPFFSSPN3,Square
PAY200949,ORD100166,CUST00562,Net Banking,3791.97,2024-11-29,Failed,GBP,R5T9EGVXBCVL,PayPal
PAY200950,ORD100232,CUST00449,PayPal,-1189.07,2023-10-22,Failed,GBP,B0CIKGO40Q9G,Razorpay
PAY200951,ORD100505,CUST00057,UPI,3885.14,2024-04-12,Pending,INR,N25N8L6VTU9F,Razorpay
PAY200952,ORD100245,CUST00609,,2046.53,2022-01-01,Refunded,SGD,RWWS4FZRG4PB,Paytm
PAY200953,ORD100933,CUST00225,Bank Transfer,2926.17,2024-11-21,Pending,AED,4OUX9SLMA5BX,PayPal
PAY200954,ORD100745,CUST00678,PayPal,279.53,2022-10-15,Refunded,INR,86080YAPIG8O,Razorpay
PAY200955,ORD100918,CUST00530,Net Banking,833.78,2023-08-17,Pending,USD,LKCMRCPHT102,Razorpay
PAY200956,ORD100569,CUST00821,Credit Card,3205.67,2025-02-07,Refunded,USD,9YKRZ1Y3N0MW,Razorpay
PAY200957,ORD100895,CUST00535,UPI,1123.78,2025-06-22,Completed,XYZ,09M24OOG2TLT,Square
PAY200958,ORD100921,CUST00801,Net Banking,189.06,2023-01-11,Failed,INR,Q5UFK8ULIDI5,Paytm
PAY200959,ORD100393,CUST00580,UPI,224.93,2024-12-19,Pending,USD,OJ7H4217PFTP,Adyen
PAY200960,ORD_GHOST_6,CUST00048,Net Banking,-4674.82,2024-08-30,Failed,GBP,UQI62K3L0W5R,Adyen
PAY200961,ORD100267,CUST00363,Credit Card,4887.24,2023-08-25,Pending,GBP,Y2TWSCW63TFM,Square
PAY200962,ORD100597,CUST00775,Bank Transfer,1830.96,2024-08-25,Pending,USD,SF7AKN207KIO,Stripe
PAY200963,ORD101071,CUST00688,Credit Card,638.47,2022-08-23,Failed,GBP,W8DXAJXMB5LT,Stripe
PAY200964,ORD101312,CUST00568,Bank Transfer,2956.45,2022-09-24,Refunded,USD,O6WBXL2WLX04,Adyen
PAY200965,ORD101036,CUST00042,Cash on Delivery,4605.56,2023-04-07,Refunded,INR,UOR5KLS0RSHM,PayPal
PAY200966,ORD101316,CUST00684,,960.69,2023-07-12,Refunded,AED,,Square
PAY200967,ORD101113,CUST00819,Bank Transfer,3696.38,2024-10-12,Pending,GBP,DAUDPUSQC38S,Stripe
PAY200968,ORD100815,CUST00417,Credit Card,4798.27,2025-02-22,INVALID_STATUS,USD,IWKVYTNDJJO9,PayPal
PAY200969,ORD100899,CUST00238,Debit Card,602.93,2023-12-17,Refunded,USD,EOSO1F15MR0V,PayPal
PAY200970,ORD101000,CUST00287,Credit Card,-1851.11,2025-02-11,Refunded,USD,QIH11DP6G73J,PayPal
PAY200971,ORD100917,CUST00090,Credit Card,4488.44,2023-11-13,Failed,GBP,1NPKMX0F6OV0,PayPal
PAY200972,ORD100526,CUST00089,Cash on Delivery,3316.31,2025-03-20,Completed,INR,73UJS3EV33PV,PayPal
PAY200973,ORD100337,CUST00320,Bank Transfer,4499.82,2024-08-31,Refunded,USD,ZRXEP46AGYGG,Razorpay
PAY200974,ORD100666,CUST00362,PayPal,1740.36,2022-06-26,Pending,INR,3PFDT75MCAYJ,Razorpay
PAY200975,ORD101287,CUST00371,UPI,3875.02,2024-09-12,Completed,GBP,OTWSJ57ZPQFG,PayPal
PAY200976,ORD100066,CUST00709,Debit Card,3336.6,2025-06-20,Refunded,SGD,70IOFIFOQ6PK,Square
PAY200977,ORD100687,CUST00519,PayPal,3977.79,2022-09-11,Failed,AED,TQZ1VFUJV2HR,Adyen
PAY200978,ORD101013,CUST00161,Net Banking,4941.54,2024-04-05,Failed,SGD,8AYIX6XHGGO6,Adyen
PAY200979,ORD100422,CUST00896,PayPal,581.15,2024-07-10,Completed,GBP,IBHYHHX2X5DA,Paytm
PAY200980,ORD_GHOST_6,CUST00287,,-2725.73,2022-01-24,Pending,AED,ECEVS40W58CM,Adyen
PAY200981,ORD100493,CUST00577,UPI,2445.92,2022-07-13,Refunded,INR,JDL2ANPS4INC,Paytm
PAY200982,ORD100077,CUST00145,Cash on Delivery,2081.47,2022-12-24,Pending,GBP,5RXE78D29F8P,Adyen
PAY200983,ORD100203,CUST00812,Credit Card,3892.93,2023-11-22,Refunded,INR,CTBLRWU7AEWS,Stripe
PAY200984,ORD101155,CUST00627,Debit Card,2414.19,2023-12-26,Refunded,SGD,O7BTPDO7YFKP,Razorpay
PAY200985,ORD100964,CUST00201,Credit Card,316.89,2024-07-17,Failed,INR,UHA6F6M2XG2R,Adyen
PAY200986,ORD100363,CUST00668,UPI,4681.95,2024-10-05,Failed,AED,WZ4WCGIELGV3,Razorpay
PAY200987,ORD100276,CUST00589,Cash on Delivery,2294.89,2022-12-24,Failed,GBP,BKYYT86R5KXS,Paytm
PAY200988,ORD100637,CUST00370,PayPal,3020.76,2024-07-19,Completed,USD,RW3G91HOVSRM,Adyen
PAY200989,ORD101330,CUST00375,Cash on Delivery,3259.2,2023-07-28,Failed,SGD,IRB5RQBU0E2D,Stripe
PAY200990,ORD100464,CUST00785,Bank Transfer,-1844.72,2025-04-18,INVALID_STATUS,XYZ,GI3NPPABLB5Y,Razorpay
PAY200991,ORD100669,CUST00191,Debit Card,85.32,2024-06-09,Pending,AED,BUCNJ1O7INK6,Razorpay
PAY200992,ORD100389,CUST00108,Credit Card,88.62,2024-08-31,Refunded,USD,VUL7JMDXUBC6,Stripe
PAY200993,ORD100011,CUST00862,Net Banking,4158.73,2023-11-13,Refunded,INR,WFPIVD2IGDXB,Adyen
PAY200994,ORD100380,CUST00826,,4645.85,2024-12-15,Refunded,AED,9BO0AKGG5PKX,Square
PAY200995,ORD100089,CUST00377,UPI,2380.55,2024-10-17,Pending,INR,ERY74R21F9LQ,Square
PAY200996,ORD101278,CUST00721,PayPal,4555.07,2024-12-09,Completed,AED,3TIRD5ECFJFZ,Square
PAY200997,ORD100638,CUST00374,Net Banking,4439.84,2024-05-02,Pending,USD,67P7Q4ZD6AOV,PayPal
PAY200998,ORD100650,CUST00671,Net Banking,314.85,2023-12-22,Completed,INR,J6X27O6QNH5E,Adyen
PAY200999,ORD100257,CUST00463,Cash on Delivery,1105.43,2023-03-30,Completed,SGD,WXQBILVM4JBU,Adyen
PAY201000,ORD_GHOST_12,CUST00873,UPI,-3267.3,2023-10-12,Pending,AED,0Z5T84CPKJYK,Adyen
PAY201001,ORD100142,CUST00857,UPI,654.42,2024-08-26,Failed,AED,7F6TE8CP9K02,Paytm
PAY201002,ORD101046,CUST00268,PayPal,2031.64,2023-04-05,Failed,USD,WMFKYOF4RPL1,Razorpay
PAY201003,ORD100201,CUST00444,PayPal,3772.71,2023-07-08,Failed,USD,P2XKD5R9X7XK,Paytm
PAY201004,ORD100495,CUST00648,Net Banking,570.67,2022-01-25,Completed,AED,TUYL0BU1IADY,Adyen
PAY201005,ORD100569,CUST00655,Cash on Delivery,1453.23,2023-09-20,Refunded,INR,IZNXXVI1RDP1,Razorpay
PAY201006,ORD100743,CUST00857,Cash on Delivery,1245.03,2024-09-17,Failed,USD,JAURC0SWUZJA,Square
PAY201007,ORD100734,CUST00174,Bank Transfer,2845.06,2023-11-02,Failed,USD,VRUSTQFOB80V,Adyen
PAY201008,ORD100352,CUST00295,,430.98,2022-07-14,Failed,GBP,,Adyen
PAY201009,ORD101343,CUST00056,Credit Card,1999.08,2023-02-17,Completed,INR,83QUV5F3FICL,Paytm
PAY201010,ORD101020,CUST00141,PayPal,-1763.77,2023-03-15,Failed,AED,EGQE8DKGXRFL,Paytm
PAY201011,ORD100476,CUST00717,Debit Card,2475.87,2023-06-05,Completed,GBP,0AJBV6JNSCZK,PayPal
PAY201012,ORD100103,CUST00881,Debit Card,3329.43,2025-03-06,INVALID_STATUS,INR,863A1NY0TR2Z,Razorpay
PAY201013,ORD100809,CUST00303,Net Banking,3373.46,2023-01-09,Pending,AED,VQIZD82CUDLD,Adyen
PAY201014,ORD100150,CUST00246,Credit Card,3295.23,2022-04-14,Completed,AED,LN1B5OU833Z5,Razorpay
PAY201015,ORD100432,CUST00143,Debit Card,4122.74,2022-09-16,Pending,INR,6U2SLZ2C11UH,Stripe
PAY201016,ORD100509,CUST00492,UPI,109.09,2024-12-14,Refunded,SGD,HWE8E30GNBA9,Square
PAY201017,ORD100428,CUST00458,PayPal,384.65,2022-08-07,Pending,USD,74KZT22THW9P,Adyen
PAY201018,ORD100473,CUST00557,Cash on Delivery,660.34,2023-04-03,Pending,AED,CJJG4LB45ALI,PayPal
PAY201019,ORD100659,CUST00666,Debit Card,4719.46,2024-11-28,Pending,GBP,TDESY3U0SL3E,Square
PAY201020,ORD_GHOST_4,CUST00504,Cash on Delivery,-2432.16,2025-02-07,Pending,GBP,S0HCN1D53I0Q,Stripe
PAY201021,ORD100780,CUST00421,Credit Card,2109.66,2024-10-07,Refunded,INR,1ID2CPDD8L0A,Razorpay
PAY201022,ORD101003,CUST00211,,3645.67,2023-01-25,Completed,INR,RW9A8RWHO3U5,Stripe
PAY201023,ORD100587,CUST00380,Net Banking,2610.93,2022-04-03,Pending,XYZ,O3QYEPJRF57C,Paytm
PAY201024,ORD100672,CUST00855,Credit Card,715.29,2025-05-25,Failed,INR,N6PWE3960BMT,Adyen
PAY201025,ORD101239,CUST00024,Bank Transfer,4243.18,2023-10-05,Failed,USD,7TU124T27JLL,Adyen
PAY201026,ORD100914,CUST00762,Cash on Delivery,3500.26,2025-01-08,Completed,AED,J9BLB8ND6NYL,Paytm
PAY201027,ORD100574,CUST00010,Credit Card,2841.68,2022-12-23,Completed,AED,X2VVI7AIJWKB,Adyen
PAY201028,ORD101288,CUST00552,Credit Card,308.21,2024-09-07,Completed,GBP,2JPLJ9A6BKO4,PayPal
PAY201029,ORD101276,CUST00474,UPI,1955.97,2023-03-09,Refunded,GBP,GOK6UFKPLPCG,Stripe
PAY201030,ORD100963,CUST00617,Credit Card,-1690.44,2022-06-12,Completed,INR,YD3MYNUEUVLD,Stripe
PAY201031,ORD100899,CUST00889,Cash on Delivery,4199.0,2022-05-25,Refunded,GBP,CPJ8R1ZNG13W,Adyen
PAY201032,ORD100468,CUST00796,Credit Card,4123.8,2023-05-22,Refunded,AED,QFLNOJKNPN8S,Razorpay
PAY201033,ORD100514,CUST00700,Debit Card,1576.14,2025-01-15,Pending,SGD,6CD2IPE7YKRZ,Adyen
PAY201034,ORD100321,CUST00800,PayPal,2912.47,2023-10-27,INVALID_STATUS,GBP,6KT79AAXN45J,Paytm
PAY201035,ORD100480,CUST00815,PayPal,2921.2,2023-08-16,Refunded,SGD,A81RXYR24QHT,PayPal
PAY201036,ORD100508,CUST00281,,4289.52,2023-12-20,Completed,SGD,QP4ULPQP81YC,Stripe
PAY201037,ORD101231,CUST00195,Net Banking,4475.93,2022-12-02,Failed,INR,MXWEPU44TM1Q,Square
PAY201038,ORD100239,CUST00027,Bank Transfer,3160.34,2024-06-12,Pending,SGD,X3OBKJQ879JM,Paytm
PAY201039,ORD100958,CUST00057,Bank Transfer,717.11,2024-01-18,Completed,USD,M8JKX2Y5L3EO,Adyen
PAY201040,ORD_GHOST_3,CUST00503,Bank Transfer,-1328.77,2023-07-02,Failed,GBP,MMYR77YH3Y8A,PayPal
PAY201041,ORD100054,CUST00579,Cash on Delivery,4497.56,2023-03-18,Completed,AED,F7QTZ1RUY5R8,Square
PAY201042,ORD101190,CUST00280,Bank Transfer,4215.4,2022-11-19,Refunded,AED,AOPVBW2P5JG6,Square
PAY201043,ORD100584,CUST00202,Credit Card,3475.22,2022-04-05,Refunded,SGD,32PIR2YJKD9U,Stripe
PAY201044,ORD101200,CUST00115,PayPal,1978.48,2024-05-27,Failed,USD,4Y2MGBNCPRCW,Razorpay
PAY201045,ORD100426,CUST00055,Credit Card,2417.33,2022-04-05,Completed,INR,H4L0AH1KG9UZ,PayPal
PAY201046,ORD101276,CUST00289,Credit Card,533.46,2022-01-08,Refunded,SGD,W6WEYUK6BCDF,Paytm
PAY201047,ORD101227,CUST00097,PayPal,1352.68,2024-01-02,Failed,USD,9XAGI30CN89Y,Adyen
PAY201048,ORD101187,CUST00260,UPI,813.21,2025-03-21,Pending,SGD,YZM5095TKIZI,Adyen
PAY201049,ORD101126,CUST00646,Bank Transfer,3901.02,2022-04-20,Pending,USD,305RE29U3OM8,PayPal
PAY201050,ORD100721,CUST00203,,-831.81,2024-06-27,Pending,GBP,,Adyen
PAY201051,ORD101044,CUST00682,Cash on Delivery,2656.17,2023-07-04,Completed,INR,48PSRRT7DKPZ,Razorpay
PAY201052,ORD101222,CUST00387,UPI,4337.69,2024-02-20,Pending,GBP,DLHXBAAC6QDC,Square
PAY201053,ORD100573,CUST00256,Net Banking,3944.23,2023-05-24,Completed,INR,PP7KO2LCHHCC,Stripe
PAY201054,ORD100662,CUST00524,Net Banking,1545.61,2024-03-21,Pending,USD,3RY0Z9YJG6QO,Stripe
PAY201055,ORD101023,CUST00239,Bank Transfer,83.72,2022-08-01,Refunded,INR,QIV3XD5AX7UO,Stripe
PAY201056,ORD101129,CUST00632,Bank Transfer,4271.56,2022-11-23,INVALID_STATUS,XYZ,9OHNJYPOGX49,PayPal
PAY201057,ORD100511,CUST00350,Cash on Delivery,2735.3,2022-03-26,Failed,AED,D3ZB28MCLICE,PayPal
PAY201058,ORD101251,CUST00833,Cash on Delivery,3154.33,2022-04-30,Pending,AED,O22ZJ719VP4J,Square
PAY201059,ORD100680,CUST00386,UPI,790.86,2024-08-25,Completed,GBP,GL51N5XYOD0R,PayPal
PAY201060,ORD_GHOST_14,CUST00109,Net Banking,-3706.71,2022-11-23,Refunded,USD,2KU2NNU8UY5M,Paytm
PAY201061,ORD100086,CUST00571,Bank Transfer,893.5,2024-10-04,Refunded,GBP,5J0DK90W710R,Adyen
PAY201062,ORD100038,CUST00543,Cash on Delivery,2717.15,2023-12-11,Completed,USD,LEPSO1GS58PK,PayPal
PAY201063,ORD100128,CUST00421,Credit Card,3641.81,2024-10-31,Failed,INR,57QNTPAPCJPU,Razorpay
PAY201064,ORD101375,CUST00232,,3000.04,2024-08-15,Refunded,USD,YLEQDB2PC3Q1,Stripe
PAY201065,ORD101099,CUST00007,Net Banking,76.95,2024-07-08,Failed,INR,S9NPTPR2PRYV,Razorpay
PAY201066,ORD100362,CUST00567,PayPal,3810.63,2023-09-06,Completed,GBP,H8VFNQGNRHP3,PayPal
PAY201067,ORD100111,CUST00537,Debit Card,3405.46,2022-07-29,Completed,GBP,V33YW1V49TDY,Razorpay
PAY201068,ORD100700,CUST00774,Credit Card,2054.77,2022-09-22,Pending,AED,DAUBM3BCOXZ0,Paytm
PAY201069,ORD100493,CUST00469,UPI,358.23,2024-02-01,Failed,SGD,DEPNCZFU58TO,Adyen
PAY201070,ORD100394,CUST00396,Debit Card,-4286.61,2022-04-22,Failed,INR,9NR73WG5M296,Paytm
PAY201071,ORD101258,CUST00275,PayPal,140.79,2024-06-18,Refunded,INR,365RD46WKECB,Stripe
PAY201072,ORD100895,CUST00399,PayPal,1646.94,2023-08-23,Failed,INR,412IAAPI34ZA,Square
PAY201073,ORD101247,CUST00714,Credit Card,4270.32,2024-10-13,Refunded,GBP,U4IN2KQVB3LT,Razorpay
PAY201074,ORD100118,CUST00270,Net Banking,2375.95,2022-09-17,Completed,INR,4PN9A7B726EW,PayPal
PAY201075,ORD101005,CUST00337,PayPal,1528.97,2023-03-06,Completed,SGD,KRAFFLAFLGNF,Square
PAY201076,ORD100738,CUST00075,Credit Card,1632.03,2024-01-28,Completed,INR,LJC2TR11ANH5,Adyen
PAY201077,ORD100246,CUST00899,Credit Card,2676.46,2023-07-02,Completed,GBP,03DAZ3RWBJ9C,Paytm
PAY201078,ORD101188,CUST00619,,4575.29,2023-03-12,INVALID_STATUS,AED,OW2NU7JIQWB7,Adyen
PAY201079,ORD100757,CUST00183,Credit Card,4261.32,2025-05-19,Refunded,USD,NH3PF34HH4WE,PayPal
PAY201080,ORD_GHOST_8,CUST00834,Net Banking,-394.12,2023-03-31,Refunded,SGD,KGK8MYDL0L89,PayPal
PAY201081,ORD100763,CUST00431,UPI,2782.02,2022-08-29,Completed,SGD,V96NIX9TWU52,Razorpay
PAY201082,ORD101379,CUST00778,Credit Card,279.52,2023-02-11,Failed,INR,3H3YS1DUAFA0,Adyen
PAY201083,ORD100314,CUST00508,Credit Card,129.97,2022-01-12,Failed,INR,1TPNSQ3XN0QR,Square
PAY201084,ORD101241,CUST00429,Net Banking,4764.2,2023-02-19,Completed,GBP,H9GCTS8H5BQD,Square
PAY201085,ORD101110,CUST00174,Credit Card,1508.29,2024-10-20,Refunded,GBP,DYODUX5X64OS,Adyen
PAY201086,ORD100356,CUST00518,Net Banking,3262.14,2022-05-20,Refunded,USD,A164S6C6RB0F,Razorpay
PAY201087,ORD101114,CUST00689,PayPal,1367.98,2023-10-23,Completed,AED,TCQEWDW29PHB,Stripe
PAY201088,ORD101087,CUST00218,PayPal,1358.8,2022-01-09,Failed,GBP,JTQU72J7IJ6L,Paytm
PAY201089,ORD100937,CUST00754,Credit Card,3190.29,2024-03-03,Pending,XYZ,HYSBZ0OC7VUW,PayPal
PAY201090,ORD100455,CUST00656,Bank Transfer,-170.27,2024-10-18,Completed,INR,QG91Z4PE05SA,Stripe
PAY201091,ORD100683,CUST00806,PayPal,4775.67,2024-09-23,Completed,INR,WPZKG84YNERV,Adyen
PAY201092,ORD100516,CUST00253,,1022.15,2022-08-16,Pending,AED,,Paytm
PAY201093,ORD100518,CUST00014,Net Banking,3831.67,2023-11-12,Refunded,GBP,ONEWRX4ME6XK,PayPal
PAY201094,ORD100684,CUST00576,Net Banking,3951.83,2024-04-03,Pending,SGD,GV9F9PWBXD9J,Razorpay
PAY201095,ORD101058,CUST00168,PayPal,2219.55,2023-04-23,Refunded,SGD,S9W24XVOFXJX,Adyen
PAY201096,ORD100862,CUST00192,Credit Card,2836.83,2024-06-01,Completed,INR,MNJTULR7Z3UO,Paytm
PAY201097,ORD100474,CUST00642,Credit Card,1859.88,2024-03-27,Completed,USD,FP54WB2CVB6D,Stripe
PAY201098,ORD101223,CUST00109,Cash on Delivery,2176.96,2023-12-30,Failed,GBP,MLZBD554E0RK,Adyen
PAY201099,ORD100320,CUST00824,Debit Card,4120.17,2023-10-07,Pending,GBP,XTS6Y3C1HD9N,Paytm
PAY201100,ORD_GHOST_9,CUST00109,Credit Card,-276.95,2024-07-05,INVALID_STATUS,USD,53DYJXM8OG99,PayPal
PAY201101,ORD100502,CUST00318,Cash on Delivery,4168.64,2023-09-20,Refunded,GBP,FPYM49K5YJCO,Razorpay
PAY201102,ORD101041,CUST00383,Debit Card,3520.54,2023-12-23,Refunded,GBP,MXU7U0C0Y5F2,Square
PAY201103,ORD100337,CUST00782,Net Banking,1180.65,2022-07-22,Failed,INR,AXW9VRZK1I19,Square
PAY201104,ORD100633,CUST00354,Net Banking,3411.57,2024-12-11,Refunded,GBP,5B967EW1Z6R2,Adyen
PAY201105,ORD101044,CUST00217,Credit Card,3324.41,2023-08-29,Completed,AED,Q6XCBUUKGSUI,Paytm
PAY201106,ORD101302,CUST00266,,699.12,2022-09-21,Pending,AED,MMV8B71KVAXQ,Square
PAY201107,ORD101163,CUST00091,Bank Transfer,1840.22,2024-12-18,Failed,INR,J96MEF1K7JZQ,Stripe
PAY201108,ORD101052,CUST00791,Credit Card,149.53,2023-03-20,Pending,SGD,LXI7T264W0HY,Stripe
PAY201109,ORD100319,CUST00536,Cash on Delivery,859.51,2022-07-26,Completed,INR,OWDXCJ19SHQ8,Stripe
PAY201110,ORD100998,CUST00060,Net Banking,-1881.11,2022-02-27,Completed,SGD,NXAOEYGO7Z55,Razorpay
PAY201111,ORD100266,CUST00438,Credit Card,1706.82,2022-11-10,Refunded,SGD,SJRRW24IVSRL,Adyen
PAY201112,ORD101334,CUST00196,Net Banking,3120.57,2025-06-27,Pending,AED,UDSNJ53TISN9,Square
PAY201113,ORD100314,CUST00540,Bank Transfer,869.61,2022-10-28,Completed,USD,P7DVUF7Q2398,PayPal
PAY201114,ORD101316,CUST00340,Debit Card,3686.14,2023-01-31,Completed,AED,U1CXX3LNC304,Paytm
PAY201115,ORD100738,CUST00646,Cash on Delivery,300.41,2022-08-19,Completed,USD,2GTLVU53Y15C,Stripe
PAY201116,ORD100718,CUST00124,Debit Card,3200.67,2023-10-29,Completed,AED,GWA654NVGUW6,Adyen
PAY201117,ORD100343,CUST00726,UPI,4361.42,2024-10-16,Refunded,INR,G6YRGC5FJ2TE,Adyen
PAY201118,ORD100053,CUST00456,Debit Card,1659.6,2025-05-19,Completed,GBP,5KXJ2EZNJ8U8,Adyen
PAY201119,ORD100787,CUST00181,PayPal,3183.32,2023-02-19,Failed,USD,88ZFR7CM4IWT,Stripe
PAY201120,ORD_GHOST_10,CUST00456,,-341.02,2022-08-13,Pending,GBP,D627DTQ9RUJ3,PayPal
PAY201121,ORD100848,CUST00440,PayPal,4758.76,2022-06-08,Refunded,AED,0Y28ZBJJAC9O,PayPal
PAY201122,ORD100700,CUST00465,Net Banking,1923.53,2023-09-15,INVALID_STATUS,XYZ,444O050VR9DC,Stripe
PAY201123,ORD100887,CUST00533,Cash on Delivery,1655.91,2022-02-13,Pending,INR,IWK51GLRAPDN,PayPal
PAY201124,ORD100451,CUST00871,Debit Card,4195.39,2024-08-05,Completed,GBP,H5KTARTW3FH7,Adyen
PAY201125,ORD100773,CUST00115,Net Banking,1790.5,2022-04-26,Completed,USD,PEVH4QLCEQ4X,Adyen
PAY201126,ORD100961,CUST00454,Credit Card,3063.47,2023-02-20,Failed,AED,PUWYTJPCFV7H,Square
PAY201127,ORD101371,CUST00769,UPI,2475.94,2024-11-24,Refunded,AED,4T6F1QW90TPG,PayPal
PAY201128,ORD101028,CUST00192,Credit Card,4697.12,2023-04-25,Completed,SGD,ZCLRL9A3G17N,Razorpay
PAY201129,ORD101347,CUST00090,Net Banking,374.9,2023-11-02,Refunded,SGD,8JT6GK3LV323,Adyen
PAY201130,ORD100491,CUST00461,Credit Card,-444.66,2023-10-30,Failed,INR,X2XNUWQT2EXW,PayPal
PAY201131,ORD100217,CUST00525,Net Banking,3649.27,2023-05-10,Completed,USD,JPBPKVCM2CD1,Square
PAY201132,ORD100522,CUST00160,Credit Card,2497.84,2025-03-02,Completed,SGD,9F2TBW4PYX3S,PayPal
PAY201133,ORD100631,CUST00881,Cash on Delivery,449.57,2024-05-23,Refunded,USD,D1Y4K8O5B8MS,PayPal
PAY201134,ORD101135,CUST00158,,1436.65,2022-01-24,Refunded,AED,,Stripe
PAY201135,ORD100916,CUST00356,Net Banking,2967.92,2025-05-31,Pending,INR,YVWQJ8VV457G,PayPal
PAY201136,ORD100154,CUST00614,Credit Card,2884.31,2022-06-19,Pending,AED,IJWEF7R1BLLY,Paytm
PAY201137,ORD101036,CUST00177,Bank Transfer,1212.2,2024-01-09,Failed,GBP,HKTGIWEL4RV2,Adyen
PAY201138,ORD100759,CUST00891,PayPal,4871.62,2023-03-08,Failed,GBP,3I6HNSHRELGL,Adyen
