order_id,customer_id,product_name,category,quantity,unit_price,discount_pct,order_amount,order_date,delivery_date,order_status,shipping_city,shipping_country
ORD100823,CUST00426,Laptop Pro 15,Laptops,1,1299,0.16,1091.16,2023-06-22,2023-06-30,Shipped,Kolkata,India
ORD100824,CUST00546,Apple Watch Ultra,Wearables,4,799,0.1,2876.4,2022-12-05,2022-12-18,Cancelled,Chicago,USA
ORD100825,CUST_GHOST_5,Fitbit Charge 6,Wearables,1,149,0.2,-119.2,2023-01-06,2023-01-12,Cancelled,London,UK
ORD100826,CUST00372,Logitech MX Keys,Accessories,3,89,0.22,208.26,2025-02-25,2025-03-08,Processing,Manchester,UK
ORD100827,CUST00585,iPad Pro 12.9,Tablets,4,1099,0.05,4176.2,2022-03-08,2022-03-14,Shipped,Singapore,Singapore
ORD100828,CUST00876,,Laptops,5,999,0.25,3746.25,2024-07-17,2024-07-24,Returned,Ahmedabad,India
ORD100829,CUST00890,ThinkPad X1,Laptops,4,1199,0.02,4700.08,2023-01-08,2023-01-20,Cancelled,Chennai,India
ORD100830,CUST00704,Canon EOS R6,Cameras,2,2499,0.02,4898.04,2023-03-17,2023-03-21,Cancelled,Melbourne,Australia
ORD100831,CUST00191,iPhone 15 Pro,Phones,5,999,0.2,3996.0,2022-03-01,2022-03-07,Shipped,Pune,India
ORD100832,CUST00630,iPad Pro 12.9,Tablets,5,1099,0.29,3901.45,2023-03-15,2023-03-27,Cancelled,Pune,India
ORD100833,CUST00674,ThinkPad X1,Laptops,4,1199,0.24,3644.96,2025-04-13,2025-04-15,Processing,Ahmedabad,India
ORD100834,CUST00171,Apple Watch Ultra,Wearables,5,799,0.04,3835.2,2023-10-28,2023-11-08,Processing,Melbourne,Australia
ORD100835,CUST00554,Pixel 8 Pro,Phones,5,699,0.26,2586.3,2023-02-21,2023-02-27,Returned,Surat,India
ORD100836,CUST00743,Sony WH-1000XM5,Audio,0,349,0.04,-1340.16,2024-08-06,2024-08-18,Cancelled,Ahmedabad,India
ORD100837,CUST00021,Samsung Galaxy S24,Phones,4,799,0.09,2908.36,2025-03-15,2025-03-21,Processing,Jaipur,India
ORD100838,CUST00743,Garmin Fenix 7,Wearables,4,699,0.18,2292.72,2022-08-27,2022-08-30,Cancelled,Singapore,Singapore
ORD100839,CUST00585,Garmin Fenix 7,Wearables,4,699,0.0,2796.0,2022-12-24,2023-01-01,Delivered,Pune,India
ORD100840,CUST_GHOST_19,MacBook Air M3,Laptops,3,1099,1.8,3066.21,2024-08-17,2024-08-12,Returned,Manchester,UK
ORD100841,CUST00838,ThinkPad X1,Laptops,2,1199,0.15,2038.3,2030-01-01,2023-11-04,Returned,Dubai,UAE
ORD100842,CUST00029,Fitbit Charge 6,Wearables,2,149,0.04,286.08,2022-07-21,2022-07-24,Processing,Chicago,USA
ORD100843,CUST00039,MacBook Air M3,Laptops,5,1099,0.06,5165.3,2022-04-02,2022-04-07,Returned,Manchester,UK
ORD100844,CUST00519,DJI Mini 4 Pro,Drones,4,759,0.16,2550.24,2025-03-11,2025-03-19,Processing,Sydney,Australia
ORD100845,CUST00366,iPhone 15 Pro,Phones,3,999,0.2,2397.6,2023-01-14,2023-01-18,Returned,Chicago,USA
ORD100846,CUST00285,MacBook Air M3,Laptops,1,1099,0.06,1033.06,2023-09-11,2023-09-15,Cancelled,Toronto,Canada
ORD100847,CUST00588,Dell XPS 13,Laptops,5,999,0.26,-3696.3,2023-10-19,2023-10-21,Cancelled,Bengaluru,India
ORD100848,CUST00893,Mechanical Keyboard,Accessories,2,149,0.29,211.58,2025-03-14,2025-03-28,Delivered,Mumbai,India
ORD100849,CUST00748,iPad Pro 12.9,Tablets,5,1099,0.05,5220.25,2025-04-16,2025-04-28,Processing,Sydney,Australia
ORD100850,CUST00490,Laptop Pro 15,Laptops,1,1299,0.09,1182.09,2023-07-22,2023-08-02,Returned,Kolkata,India
ORD100851,CUST00006,,Laptops,5,1099,0.25,4121.25,2025-03-26,2025-04-02,Cancelled,Bengaluru,India
ORD100852,CUST00624,iPhone 15 Pro,Phones,5,999,0.15,4245.75,2022-08-24,2022-08-27,Cancelled,Delhi,India
ORD100853,CUST00162,iPad Pro 12.9,Tablets,2,1099,0.03,2132.06,2022-08-30,2022-09-13,Cancelled,Houston,USA
ORD100854,CUST00621,Sony A7 IV Camera,Cameras,2,2499,0.02,4898.04,2022-07-02,2022-07-04,Delivered,Chicago,USA
ORD100855,CUST_GHOST_5,Dell UltraSharp 27,Monitors,0,399,0.04,383.04,2022-03-27,2022-03-29,Returned,Tokyo,Japan
ORD100856,CUST00352,MacBook Air M3,Laptops,4,1099,0.04,4220.16,2024-12-19,2025-01-01,Cancelled,Ahmedabad,India
ORD100857,CUST00220,iPhone 15 Pro,Phones,5,999,0.22,3896.1,2022-03-17,2022-03-22,Returned,Kolkata,India
ORD100858,CUST00550,LG 4K Monitor,Monitors,4,449,0.1,-1616.4,2022-01-28,2022-02-08,Shipped,London,UK
ORD100859,CUST00783,AirPods Pro 2,Audio,5,249,0.03,1207.65,2023-08-01,2023-08-04,Delivered,Bengaluru,India
ORD100860,CUST00700,AirPods Pro 2,Audio,1,249,0.24,189.24,2024-03-19,2024-03-30,Returned,Hyderabad,India
ORD100861,CUST00335,Logitech MX Keys,Accessories,1,89,0.17,73.87,2022-10-03,2022-10-06,Returned,Surat,India
ORD100862,CUST00843,Dell UltraSharp 27,Monitors,2,399,0.01,790.02,2025-04-26,2025-04-30,Processing,Los Angeles,USA
ORD100863,CUST00754,Dell UltraSharp 27,Monitors,1,399,0.24,303.24,2022-01-03,2022-01-16,Shipped,Melbourne,Australia
ORD100864,CUST00798,Garmin Fenix 7,Wearables,5,699,0.1,3145.5,2025-04-09,2025-04-17,Delivered,Osaka,Japan
ORD100865,CUST00122,ThinkPad X1,Laptops,2,1199,0.29,1702.58,2022-10-18,2022-10-23,Shipped,Houston,USA
ORD100866,CUST00376,Mechanical Keyboard,Accessories,5,149,0.1,670.5,2024-03-04,2024-03-09,Shipped,Kolkata,India
ORD100867,CUST00761,Laptop Pro 15,Laptops,3,1299,0.28,2805.84,2022-11-16,2022-11-17,Shipped,Manchester,UK
ORD100868,CUST00629,MacBook Air M3,Laptops,4,1099,0.04,4220.16,2022-11-28,2022-12-06,Shipped,Dubai,UAE
ORD100869,CUST00614,Canon EOS R6,Cameras,3,2499,0.02,-7347.06,2025-06-22,2025-06-23,Cancelled,Tokyo,Japan
ORD100870,CUST_GHOST_18,Dell XPS 13,Laptops,4,999,0.13,3476.52,2030-01-01,2022-02-22,Shipped,Hyderabad,India
ORD100871,CUST00110,iPad Pro 12.9,Tablets,3,1099,0.16,2769.48,2023-12-03,2023-12-09,Processing,Pune,India
ORD100872,CUST00888,Laptop Pro 15,Laptops,2,1299,0.21,2052.42,2023-08-08,2023-08-09,Shipped,Delhi,India
ORD100873,CUST00416,ThinkPad X1,Laptops,1,1199,0.18,983.18,2024-10-13,2024-10-23,Cancelled,Los Angeles,USA
ORD100874,CUST00380,,Monitors,0,449,0.19,1091.07,2024-06-25,2024-07-05,Processing,Los Angeles,USA
ORD100875,CUST00253,AirPods Pro 2,Audio,4,249,0.25,747.0,2023-05-30,2023-05-25,Delivered,Hyderabad,India
ORD100876,CUST00114,Sony WH-1000XM5,Audio,4,349,0.13,1214.52,2022-04-01,2022-04-10,Delivered,Osaka,Japan
ORD100877,CUST00213,ThinkPad X1,Laptops,5,1199,0.04,5755.2,2022-02-24,2022-03-09,Cancelled,Dubai,UAE
ORD100878,CUST00283,Pixel 8 Pro,Phones,1,699,0.13,608.13,2022-07-04,2022-07-12,Shipped,Houston,USA
ORD100879,CUST00530,Fitbit Charge 6,Wearables,1,149,0.16,125.16,2022-07-19,2022-08-01,Processing,London,UK
ORD100880,CUST00890,ThinkPad X1,Laptops,2,1199,1.8,-1966.36,2022-08-10,2022-08-16,Delivered,London,UK
ORD100881,CUST00419,Dell XPS 13,Laptops,2,999,0.15,1698.3,2024-07-16,2024-07-18,Shipped,Delhi,India
ORD100882,CUST00049,Sony A7 IV Camera,Cameras,2,2499,0.1,4498.2,2023-08-13,2023-08-19,Returned,Jaipur,India
ORD100883,CUST00411,Canon EOS R6,Cameras,3,2499,0.06,7047.18,2022-12-25,2022-12-27,Shipped,Mumbai,India
ORD100884,CUST00358,Laptop Pro 15,Laptops,5,1299,0.13,5650.65,2024-12-24,2025-01-07,Returned,Sydney,Australia
ORD100885,CUST_GHOST_13,Mechanical Keyboard,Accessories,4,149,0.13,518.52,2025-05-05,2025-05-10,Cancelled,Mumbai,India
ORD100886,CUST00342,iPhone 15 Pro,Phones,1,999,0.17,829.17,2023-02-12,2023-02-23,Shipped,Singapore,Singapore
ORD100887,CUST00451,Dell UltraSharp 27,Monitors,2,399,0.25,598.5,2023-06-05,2023-06-19,Cancelled,Chicago,USA
ORD100888,CUST00600,LG 4K Monitor,Monitors,2,449,0.02,880.04,2022-05-12,2022-05-21,Shipped,Hyderabad,India
ORD100889,CUST00273,Canon EOS R6,Cameras,1,2499,0.01,2474.01,2024-04-05,2024-04-12,Cancelled,Chennai,India
ORD100890,CUST00026,AirPods Pro 2,Audio,3,249,0.19,605.07,2022-05-19,2022-06-01,Delivered,Delhi,India
ORD100891,CUST00479,Sony A7 IV Camera,Cameras,5,2499,0.15,-10620.75,2022-09-12,2022-09-17,Delivered,Mumbai,India
ORD100892,CUST00787,Sony WH-1000XM5,Audio,5,349,0.07,1622.85,2025-02-04,2025-02-06,Returned,Osaka,Japan
ORD100893,CUST00256,Sony WH-1000XM5,Audio,0,349,0.0,1745.0,2022-05-15,2022-05-21,Shipped,Delhi,India
ORD100894,CUST00039,Sony WH-1000XM5,Audio,5,349,0.18,1430.9,2025-04-22,2025-04-27,Returned,Manchester,UK
ORD100895,CUST00505,Dell UltraSharp 27,Monitors,5,399,0.16,1675.8,2023-04-04,2023-04-15,Delivered,Kolkata,India
ORD100896,CUST00124,Sony A7 IV Camera,Cameras,5,2499,0.13,10870.65,2024-04-29,2024-05-06,Returned,Dubai,UAE
ORD100897,CUST00392,,Audio,1,249,0.12,219.12,2022-07-23,2022-07-26,Shipped,Manchester,UK
ORD100898,CUST00585,AirPods Pro 2,Audio,1,249,0.15,211.65,2023-06-30,2023-07-04,Shipped,Pune,India
ORD100899,CUST00755,Logitech MX Keys,Accessories,4,89,0.05,338.2,2030-01-01,2024-12-02,Returned,Singapore,Singapore
ORD100900,CUST_GHOST_3,AirPods Pro 2,Audio,5,249,0.17,1033.35,2025-06-04,2025-06-12,Delivered,Bengaluru,India
ORD100901,CUST00869,Sony WH-1000XM5,Audio,2,349,0.27,509.54,2022-10-13,2022-10-14,Shipped,London,UK
ORD100902,CUST00554,MacBook Air M3,Laptops,5,1099,0.14,-4725.7,2022-12-18,2022-12-20,Delivered,Houston,USA
ORD100903,CUST00676,MacBook Air M3,Laptops,2,1099,0.2,1758.4,2022-02-26,2022-03-09,Processing,Chennai,India
ORD100904,CUST00701,Apple Watch Ultra,Wearables,1,799,0.07,743.07,2025-06-13,2025-06-23,Returned,Singapore,Singapore
ORD100905,CUST00151,Fitbit Charge 6,Wearables,5,149,0.13,648.15,2022-08-18,2022-08-20,Cancelled,Mumbai,India
ORD100906,CUST00297,Apple Watch Ultra,Wearables,5,799,0.19,3235.95,2024-11-06,2024-11-07,Delivered,Dubai,UAE
ORD100907,CUST00142,Dell UltraSharp 27,Monitors,3,399,0.09,1089.27,2022-11-26,2022-12-09,Delivered,London,UK
ORD100908,CUST00239,Mechanical Keyboard,Accessories,5,149,0.15,633.25,2025-03-15,2025-03-23,Returned,Los Angeles,USA
ORD100909,CUST00064,Sony A7 IV Camera,Cameras,1,2499,0.16,2099.16,2022-02-22,2022-02-27,Returned,Delhi,India
ORD100910,CUST00683,LG 4K Monitor,Monitors,4,449,0.1,1616.4,2022-07-11,2022-07-06,Shipped,Kolkata,India
ORD100911,CUST00610,Dell UltraSharp 27,Monitors,5,399,0.03,1935.15,2024-04-05,2024-04-07,Delivered,Pune,India
ORD100912,CUST00605,Fitbit Charge 6,Wearables,0,149,0.2,476.8,2023-07-08,2023-07-21,Shipped,Singapore,Singapore
ORD100913,CUST00155,LG 4K Monitor,Monitors,5,449,0.27,-1638.85,2024-08-06,2024-08-18,Cancelled,Abu Dhabi,UAE
ORD100914,CUST00603,Canon EOS R6,Cameras,1,2499,0.08,2299.08,2023-12-28,2024-01-01,Delivered,Jaipur,India
ORD100915,CUST_GHOST_11,Dell XPS 13,Laptops,5,999,0.13,4345.65,2024-05-24,2024-05-25,Cancelled,Dubai,UAE
ORD100916,CUST00691,Pixel 8 Pro,Phones,2,699,0.15,1188.3,2025-02-06,2025-02-15,Shipped,New York,USA
ORD100917,CUST00472,Dell UltraSharp 27,Monitors,3,399,0.03,1161.09,2025-04-04,2025-04-17,Cancelled,Pune,India
ORD100918,CUST00432,AirPods Pro 2,Audio,1,249,0.27,181.77,2023-08-03,2023-08-17,Returned,Chicago,USA
ORD100919,CUST00272,Dell UltraSharp 27,Monitors,5,399,0.07,1855.35,2025-06-06,2025-06-13,Delivered,Jaipur,India
ORD100920,CUST00067,,Cameras,5,2499,1.8,11370.45,2024-06-28,2024-06-29,Shipped,Dubai,UAE
ORD100921,CUST00164,Logitech MX Keys,Accessories,1,89,0.12,78.32,2023-12-30,2024-01-09,Shipped,Toronto,Canada
ORD100922,CUST00129,LG 4K Monitor,Monitors,3,449,0.16,1131.48,2022-01-01,2022-01-10,Returned,Osaka,Japan
ORD100923,CUST00546,Pixel 8 Pro,Phones,3,699,0.16,1761.48,2024-10-24,2024-10-28,Returned,Delhi,India
ORD100924,CUST00405,LG 4K Monitor,Monitors,2,449,0.3,-628.6,2024-09-09,2024-09-12,Returned,London,UK
ORD100925,CUST00023,DJI Mini 4 Pro,Drones,5,759,0.02,3719.1,2025-06-30,2025-07-14,Delivered,Bengaluru,India
ORD100926,CUST00850,AirPods Pro 2,Audio,1,249,0.06,234.06,2022-08-20,2022-08-30,Shipped,Los Angeles,USA
ORD100927,CUST00895,DJI Mini 4 Pro,Drones,2,759,0.3,1062.6,2023-02-23,2023-03-07,Cancelled,Chennai,India
ORD100928,CUST00418,Pixel 8 Pro,Phones,2,699,0.14,1202.28,2030-01-01,2022-01-07,Shipped,Ahmedabad,India
ORD100929,CUST00524,MacBook Air M3,Laptops,3,1099,0.1,2967.3,2022-07-13,2022-07-20,Processing,Osaka,Japan
ORD100930,CUST_GHOST_8,Laptop Pro 15,Laptops,2,1299,0.11,2312.22,2023-09-11,2023-09-19,Shipped,Jaipur,India
ORD100931,CUST00326,ThinkPad X1,Laptops,0,1199,0.03,5815.15,2022-03-06,2022-03-20,Shipped,Melbourne,Australia
ORD100932,CUST00581,AirPods Pro 2,Audio,3,249,0.01,739.53,2024-05-02,2024-05-09,Delivered,Manchester,UK
ORD100933,CUST00130,Canon EOS R6,Cameras,1,2499,0.23,1924.23,2023-06-14,2023-06-24,Returned,Abu Dhabi,UAE
ORD100934,CUST00747,Apple Watch Ultra,Wearables,1,799,0.16,671.16,2022-01-06,2022-01-20,Cancelled,London,UK
ORD100935,CUST00082,Apple Watch Ultra,Wearables,2,799,0.03,-1550.06,2024-06-25,2024-06-30,Cancelled,Birmingham,UK
ORD100936,CUST00638,ThinkPad X1,Laptops,2,1199,0.25,1798.5,2023-01-14,2023-01-21,Cancelled,Jaipur,India
ORD100937,CUST00552,Apple Watch Ultra,Wearables,4,799,0.18,2620.72,2025-06-18,2025-07-01,Shipped,Melbourne,Australia
ORD100938,CUST00563,Garmin Fenix 7,Wearables,4,699,0.21,2208.84,2024-06-20,2024-06-25,Returned,Chicago,USA
ORD100939,CUST00888,Garmin Fenix 7,Wearables,3,699,0.21,1656.63,2022-07-04,2022-07-10,Processing,Abu Dhabi,UAE
ORD100940,CUST00051,Sony WH-1000XM5,Audio,3,349,0.24,795.72,2022-08-15,2022-08-17,Returned,Hyderabad,India
ORD100941,CUST00704,DJI Mini 4 Pro,Drones,2,759,0.02,1487.64,2024-09-05,2024-09-11,Shipped,Melbourne,Australia
ORD100942,CUST00073,Dell UltraSharp 27,Monitors,1,399,0.11,355.11,2024-08-29,2024-08-31,Cancelled,Sydney,Australia
ORD100943,CUST00551,,Laptops,2,1099,0.25,1648.5,2025-02-11,2025-02-24,Cancelled,Kolkata,India
ORD100944,CUST00727,LG 4K Monitor,Monitors,3,449,0.07,1252.71,2022-09-15,2022-09-17,Returned,Abu Dhabi,UAE
ORD100945,CUST_GHOST_1,Sony WH-1000XM5,Audio,3,349,0.11,931.83,2024-02-16,2024-02-11,Delivered,Delhi,India
ORD100946,CUST00587,Laptop Pro 15,Laptops,5,1299,0.2,-5196.0,2023-09-09,2023-09-22,Shipped,Surat,India
ORD100947,CUST00049,Fitbit Charge 6,Wearables,5,149,0.08,685.4,2023-08-24,2023-08-31,Cancelled,Sydney,Australia
ORD100948,CUST00442,Sony WH-1000XM5,Audio,5,349,0.18,1430.9,2024-10-15,2024-10-22,Delivered,New York,USA
ORD100949,CUST00840,LG 4K Monitor,Monitors,3,449,0.05,1279.65,2023-09-29,2023-10-05,Cancelled,Los Angeles,USA
ORD100950,CUST00030,Canon EOS R6,Cameras,0,2499,0.1,8996.4,2025-03-15,2025-03-23,Processing,Osaka,Japan
ORD100951,CUST00519,Logitech MX Keys,Accessories,2,89,0.06,167.32,2025-05-31,2025-06-01,Cancelled,Hyderabad,India
ORD100952,CUST00415,Pixel 8 Pro,Phones,3,699,0.08,1929.24,2024-02-20,2024-03-04,Shipped,Toronto,Canada
ORD100953,CUST00297,Samsung Galaxy S24,Phones,4,799,0.1,2876.4,2022-04-21,2022-04-23,Cancelled,Toronto,Canada
ORD100954,CUST00235,Logitech MX Keys,Accessories,5,89,0.18,364.9,2022-04-20,2022-04-21,Cancelled,Pune,India
ORD100955,CUST00302,Samsung Galaxy S24,Phones,1,799,0.05,759.05,2023-01-06,2023-01-19,Cancelled,Houston,USA
ORD100956,CUST00138,Canon EOS R6,Cameras,4,2499,0.09,9096.36,2023-10-10,2023-10-20,Delivered,Chicago,USA
ORD100957,CUST00288,Laptop Pro 15,Laptops,1,1299,0.02,-1273.02,2030-01-01,2022-07-26,Processing,Birmingham,UK
ORD100958,CUST00655,Sony WH-1000XM5,Audio,5,349,0.24,1326.2,2024-03-06,2024-03-07,Delivered,Osaka,Japan
ORD100959,CUST00603,Apple Watch Ultra,Wearables,1,799,0.03,775.03,2024-11-23,2024-11-30,Cancelled,Melbourne,Australia
ORD100960,CUST_GHOST_2,Canon EOS R6,Cameras,5,2499,1.8,11995.2,2022-12-21,2022-12-31,Returned,Los Angeles,USA
ORD100961,CUST00280,Sony A7 IV Camera,Cameras,1,2499,0.28,1799.28,2024-07-02,2024-07-05,Cancelled,Jaipur,India
ORD100962,CUST00748,Samsung Galaxy S24,Phones,4,799,0.02,3132.08,2022-08-16,2022-08-19,Delivered,Kolkata,India
ORD100963,CUST00778,Fitbit Charge 6,Wearables,3,149,0.07,415.71,2024-09-07,2024-09-13,Shipped,Houston,USA
ORD100964,CUST00888,Mechanical Keyboard,Accessories,5,149,0.22,581.1,2024-12-26,2024-12-27,Cancelled,Dubai,UAE
ORD100965,CUST00272,Mechanical Keyboard,Accessories,2,149,0.11,265.22,2024-11-18,2024-11-21,Processing,Hyderabad,India
ORD100966,CUST00239,,Laptops,5,1199,0.21,4736.05,2024-10-28,2024-11-03,Processing,Los Angeles,USA
ORD100967,CUST00440,Sony WH-1000XM5,Audio,1,349,0.01,345.51,2023-06-06,2023-06-11,Processing,Surat,India
ORD100968,CUST00891,Sony A7 IV Camera,Cameras,3,2499,0.22,-5847.66,2023-02-08,2023-02-22,Delivered,Chennai,India
ORD100969,CUST00731,iPad Pro 12.9,Tablets,0,1099,0.05,2088.1,2024-07-05,2024-07-10,Returned,Singapore,Singapore
ORD100970,CUST00087,Canon EOS R6,Cameras,5,2499,0.22,9746.1,2024-07-12,2024-07-20,Cancelled,Osaka,Japan
ORD100971,CUST00661,iPhone 15 Pro,Phones,2,999,0.2,1598.4,2022-12-07,2022-12-15,Shipped,Mumbai,India
ORD100972,CUST00702,iPhone 15 Pro,Phones,5,999,0.16,4195.8,2022-12-14,2022-12-28,Delivered,Manchester,UK
ORD100973,CUST00063,Mechanical Keyboard,Accessories,1,149,0.2,119.2,2022-05-18,2022-05-28,Cancelled,Ahmedabad,India
ORD100974,CUST00651,MacBook Air M3,Laptops,3,1099,0.1,2967.3,2023-02-03,2023-02-04,Cancelled,Singapore,Singapore
ORD100975,CUST_GHOST_16,Pixel 8 Pro,Phones,3,699,0.22,1635.66,2022-10-24,2022-10-29,Returned,Ahmedabad,India
ORD100976,CUST00013,Logitech MX Keys,Accessories,2,89,0.26,131.72,2022-03-15,2022-03-29,Delivered,Birmingham,UK
ORD100977,CUST00518,Dell XPS 13,Laptops,4,999,0.13,3476.52,2023-08-10,2023-08-19,Delivered,Houston,USA
ORD100978,CUST00261,Mechanical Keyboard,Accessories,2,149,0.08,274.16,2024-01-07,2024-01-12,Processing,Houston,USA
ORD100979,CUST00548,MacBook Air M3,Laptops,5,1099,0.06,-5165.3,2024-01-11,2024-01-23,Delivered,Manchester,UK
ORD100980,CUST00722,DJI Mini 4 Pro,Drones,5,759,0.07,3529.35,2025-02-05,2025-01-31,Delivered,Toronto,Canada
ORD100981,CUST00127,Logitech MX Keys,Accessories,2,89,0.19,144.18,2022-10-29,2022-11-07,Cancelled,Birmingham,UK
ORD100982,CUST00753,Fitbit Charge 6,Wearables,3,149,0.26,330.78,2024-03-01,2024-03-14,Returned,Abu Dhabi,UAE
ORD100983,CUST00541,Garmin Fenix 7,Wearables,4,699,0.3,1957.2,2024-11-19,2024-12-02,Shipped,Osaka,Japan
ORD100984,CUST00323,DJI Mini 4 Pro,Drones,1,759,0.09,690.69,2024-09-12,2024-09-22,Shipped,Manchester,UK
ORD100985,CUST00698,ThinkPad X1,Laptops,3,1199,0.25,2697.75,2022-10-09,2022-10-14,Cancelled,Ahmedabad,India
ORD100986,CUST00613,MacBook Air M3,Laptops,1,1099,0.26,813.26,2030-01-01,2025-01-23,Cancelled,Melbourne,Australia
ORD100987,CUST00209,Sony WH-1000XM5,Audio,2,349,0.08,642.16,2025-02-14,2025-02-25,Shipped,Abu Dhabi,UAE
ORD100988,CUST00244,Sony A7 IV Camera,Cameras,0,2499,0.16,4198.32,2025-03-09,2025-03-22,Delivered,Hyderabad,India
ORD100989,CUST00402,,Laptops,5,1199,0.15,5095.75,2022-11-18,2022-11-28,Shipped,Pune,India
ORD100990,CUST_GHOST_18,Fitbit Charge 6,Wearables,5,149,0.28,-536.4,2025-02-14,2025-02-18,Shipped,Hyderabad,India
ORD100991,CUST00016,ThinkPad X1,Laptops,1,1199,0.24,911.24,2023-01-15,2023-01-19,Shipped,Mumbai,India
ORD100992,CUST00396,Laptop Pro 15,Laptops,1,1299,0.21,1026.21,2024-08-02,2024-08-09,Cancelled,Chennai,India
ORD100993,CUST00647,MacBook Air M3,Laptops,1,1099,0.15,934.15,2025-05-07,2025-05-18,Returned,Sydney,Australia
ORD100994,CUST00561,Canon EOS R6,Cameras,4,2499,0.04,9596.16,2022-06-21,2022-07-05,Processing,Kolkata,India
ORD100995,CUST00296,Mechanical Keyboard,Accessories,4,149,0.24,452.96,2022-05-07,2022-05-19,Shipped,Dubai,UAE
ORD100996,CUST00657,AirPods Pro 2,Audio,3,249,0.19,605.07,2022-06-24,2022-07-04,Returned,Osaka,Japan
ORD100997,CUST00802,MacBook Air M3,Laptops,4,1099,0.08,4044.32,2025-02-01,2025-02-12,Shipped,Kolkata,India
ORD100998,CUST00603,Logitech MX Keys,Accessories,3,89,0.12,234.96,2023-10-10,2023-10-24,Delivered,Delhi,India
ORD100999,CUST00018,Laptop Pro 15,Laptops,2,1299,0.22,2026.44,2024-07-25,2024-08-08,Cancelled,Pune,India
ORD101000,CUST00286,Laptop Pro 15,Laptops,3,1299,1.8,2922.75,2023-11-06,2023-11-18,Returned,Chicago,USA
ORD101001,CUST00706,Sony A7 IV Camera,Cameras,1,2499,0.1,-2249.1,2022-04-05,2022-04-12,Cancelled,Sydney,Australia
ORD101002,CUST00076,Dell UltraSharp 27,Monitors,4,399,0.08,1468.32,2022-01-27,2022-02-07,Cancelled,Los Angeles,USA
ORD101003,CUST00721,AirPods Pro 2,Audio,1,249,0.21,196.71,2023-04-06,2023-04-11,Delivered,London,UK
ORD101004,CUST00629,Apple Watch Ultra,Wearables,3,799,0.03,2325.09,2025-04-26,2025-05-01,Returned,Manchester,UK
ORD101005,CUST_GHOST_11,MacBook Air M3,Laptops,5,1099,0.18,4505.9,2025-02-24,2025-03-09,Shipped,Houston,USA
ORD101006,CUST00568,LG 4K Monitor,Monitors,5,449,0.06,2110.3,2022-10-16,2022-10-23,Returned,Tokyo,Japan
ORD101007,CUST00164,Garmin Fenix 7,Wearables,0,699,0.19,2830.95,2024-03-06,2024-03-16,Cancelled,Mumbai,India
ORD101008,CUST00572,Fitbit Charge 6,Wearables,2,149,0.16,250.32,2025-02-11,2025-02-20,Returned,Chennai,India
ORD101009,CUST00677,Canon EOS R6,Cameras,5,2499,0.3,8746.5,2024-09-20,2024-10-03,Returned,Bengaluru,India
ORD101010,CUST00606,Mechanical Keyboard,Accessories,1,149,0.11,132.61,2024-05-28,2024-05-31,Processing,London,UK
ORD101011,CUST00387,Dell XPS 13,Laptops,5,999,0.14,4295.7,2022-02-17,2022-03-01,Returned,Ahmedabad,India
ORD101012,CUST00136,,Tablets,1,1099,0.28,-791.28,2024-06-02,2024-06-14,Processing,London,UK
ORD101013,CUST00894,Fitbit Charge 6,Wearables,5,149,0.17,618.35,2023-01-18,2023-01-25,Delivered,Surat,India
ORD101014,CUST00780,Dell XPS 13,Laptops,5,999,0.26,3696.3,2025-03-16,2025-03-22,Shipped,Bengaluru,India
ORD101015,CUST00322,Sony A7 IV Camera,Cameras,3,2499,0.1,6747.3,2030-01-01,2022-08-25,Cancelled,London,UK
ORD101016,CUST00142,AirPods Pro 2,Audio,1,249,0.2,199.2,2024-09-26,2024-10-01,Cancelled,Singapore,Singapore
ORD101017,CUST00690,Samsung Galaxy S24,Phones,1,799,0.03,775.03,2025-02-03,2025-02-06,Processing,Bengaluru,India
ORD101018,CUST00142,DJI Mini 4 Pro,Drones,5,759,0.12,3339.6,2024-06-11,2024-06-16,Shipped,Pune,India
ORD101019,CUST00343,iPad Pro 12.9,Tablets,5,1099,0.28,3956.4,2024-11-15,2024-11-25,Delivered,London,UK
ORD101020,CUST_GHOST_11,MacBook Air M3,Laptops,3,1099,0.22,2571.66,2023-06-30,2023-07-03,Delivered,Dubai,UAE
ORD101021,CUST00854,Mechanical Keyboard,Accessories,3,149,0.11,397.83,2022-04-03,2022-04-09,Cancelled,Osaka,Japan
ORD101022,CUST00592,Fitbit Charge 6,Wearables,2,149,0.0,298.0,2022-10-17,2022-10-20,Processing,Manchester,UK
ORD101023,CUST00752,Laptop Pro 15,Laptops,5,1299,0.01,-6430.05,2022-04-12,2022-04-14,Cancelled,Ahmedabad,India
ORD101024,CUST00055,Logitech MX Keys,Accessories,4,89,0.08,327.52,2024-07-29,2024-08-01,Shipped,Hyderabad,India
ORD101025,CUST00516,Sony WH-1000XM5,Audio,4,349,0.3,977.2,2022-11-30,2022-12-09,Returned,New York,USA
ORD101026,CUST00498,Sony WH-1000XM5,Audio,0,349,0.02,342.02,2024-12-01,2024-12-12,Returned,Pune,India
ORD101027,CUST00247,Samsung Galaxy S24,Phones,3,799,0.22,1869.66,2022-07-04,2022-07-07,Cancelled,Bengaluru,India
ORD101028,CUST00814,Dell UltraSharp 27,Monitors,5,399,0.28,1436.4,2024-02-04,2024-02-05,Cancelled,Bengaluru,India
